customer_id,order_id
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5224879784086,3859505807510
5263445065878,3859473236118
5263445065878,3859473236118
5263334768790,3859364151446
5263334768790,3859364151446
5263334768790,3859364151446
5263334768790,3859364151446
4537565118614,3859229016214
4537565118614,3859229016214
4537565118614,3859229016214
4537565118614,3859229016214
5263194783894,3859224461462
5263194783894,3859224461462
5263194783894,3859224461462
5263194783894,3859224461462
5263194783894,3859224461462
4018624954518,3859062816918
5262888435862,3858914508950
5262888435862,3858914508950
5262888435862,3858914508950
5262810448022,3858836783254
4500349386902,3858784157846
5187622895766,3858709315734
5262657028246,3858692833430
5262657028246,3858692833430
5262657028246,3858692833430
5262657028246,3858692833430
5186065891478,3858678612118
5186065891478,3858678612118
5186065891478,3858678612118
5186065891478,3858678612118
5186065891478,3858678612118
5186065891478,3858678612118
5262616035478,3858649940118
5262557413526,3858618417302
3879744569494,3858508972182
5181599875222,3858479415446
5262293008534,3858442518678
5262293008534,3858442518678
5262231732374,3858386714774
5262231732374,3858386714774
5217136050326,3858239357078
5217136050326,3858239357078
5262042628246,3858200002710
5262042628246,3858200002710
4220414787734,3858116411542
4220414787734,3858116411542
4220414787734,3858116411542
4220414787734,3858116411542
5261928005782,3858095145110
5261928005782,3858095145110
5261903233174,3858073583766
5192512503958,3857525637270
5244728639638,3857429168278
5244728639638,3857429168278
5261140557974,3857406558358
5261140557974,3857406558358
5261140557974,3857406558358
5261013909654,3857289773206
5261014696086,3857288954006
4524938166422,3857052762262
5159803355286,3857047617686
5168793518230,3857032741014
5260731416726,3857020453014
5260731416726,3857020453014
4679483949206,3857002954902
4679483949206,3857002954902
4679483949206,3857002954902
4642224734358,3856982016150
4642224734358,3856982016150
4642224734358,3856982016150
5260617646230,3856922869910
5146055835798,3856846651542
5181443899542,3856821190806
5181443899542,3856821190806
5181443899542,3856821190806
5181443899542,3856821190806
5181443899542,3856821190806
5260471042198,3856772464790
5219540107414,3856729145494
5219540107414,3856729145494
5260025528470,3856693657750
5260025528470,3856693657750
5260025528470,3856693657750
5260025528470,3856693657750
5260329353366,3856526770326
5224754249878,3856478175382
5224754249878,3856478175382
5224754249878,3856478175382
5224754249878,3856478175382
5205057175702,3856477880470
4047001092246,3856456188054
4047001092246,3856456188054
4047001092246,3856456188054
5260178587798,3856374988950
5260086182038,3856041115798
5169266032790,3856004874390
3629669679254,3855978430614
3629669679254,3855978430614
3629669679254,3855978430614
3629669679254,3855978430614
5259998560406,3855957360790
5217500528790,3855946383510
5217500528790,3855946383510
5217500528790,3855946383510
5217500528790,3855946383510
4601166495894,3855943303318
4402531926166,3855876489366
4402531926166,3855876489366
4402531926166,3855876489366
5259898847382,3855864791190
5259885478038,3855852437654
4682896769174,3855815901334
4682896769174,3855815901334
5259841798294,3855805022358
5259841798294,3855805022358
5137214472342,3855804825750
5137214472342,3855804825750
3924827078806,3855796502678
3924827078806,3855796502678
5074520047766,3855791587478
5259825741974,3855789523094
5205057175702,3855775170710
5205057175702,3855775170710
5205057175702,3855775170710
5205057175702,3855775170710
5259800084630,3855763472534
5259800084630,3855763472534
5259800084630,3855763472534
5259800084630,3855763472534
5201631150230,3855755346070
5201631150230,3855755346070
4623440838806,3855752233110
5259666260118,3855617065110
5259666260118,3855617065110
5259643125910,3855601139862
5259643125910,3855601139862
5073781850262,3855518793878
5179011760278,3854997029014
5179011760278,3854997029014
5179011760278,3854997029014
5179011760278,3854997029014
5258901979286,3854908784790
5238509568150,3854889975958
5238509568150,3854889975958
5258793255062,3854795964566
5258793255062,3854795964566
5258764222614,3854778269846
5258616766614,3854621704342
5258616766614,3854621704342
5258616766614,3854621704342
5258616766614,3854621704342
4618756784278,3854546337942
5258504601750,3854490337430
5258303570070,3854262894742
5258303570070,3854262894742
5258303570070,3854262894742
5258267754646,3854219378838
5258267754646,3854219378838
5241658998934,3854183792790
5241658998934,3854183792790
5241658998934,3854183792790
4023807344790,3854178287766
4023807344790,3854178287766
4306808209558,3854151385238
5257967501462,3853962084502
5257967501462,3853962084502
5257967501462,3853962084502
5224407433366,3853928824982
5257873522838,3853872922774
5257873522838,3853872922774
5257849045142,3853848510614
5257681305750,3853686177942
5257681305750,3853686177942
5257681305750,3853686177942
5257660727446,3853665009814
5257660727446,3853665009814
5257627402390,3853633028246
5168702357654,3853605208214
5257560260758,3853557301398
5257560260758,3853557301398
5257522413718,3853512638614
5257522413718,3853512638614
5257514254486,3853505036438
5257514254486,3853505036438
4303299543190,3853444710550
5257161506966,3853155926166
5257161506966,3853155926166
5257161506966,3853155926166
3634506203286,3852717916310
3634506203286,3852717916310
3634506203286,3852717916310
3634506203286,3852717916310
4635461124246,3852562923670
4635461124246,3852562923670
5256488747158,3852458557590
5256488747158,3852458557590
5256488747158,3852458557590
5256488747158,3852458557590
5256441561238,3852406554774
5256441561238,3852406554774
5256441561238,3852406554774
5256380154006,3852327059606
5256380154006,3852327059606
4534289989782,3852277022870
5247129157782,3852217909398
5247129157782,3852217909398
5247129157782,3852217909398
4525906296982,3852159418518
4525906296982,3852159418518
4525906296982,3852159418518
5256165392534,3852087754902
5256165949590,3852085395606
5256163131542,3852085067926
5256163131542,3852085067926
5256163131542,3852085067926
4480699957398,3851849400470
4480699957398,3851849400470
5255811989654,3851710496918
5255794491542,3851693949078
5255709819030,3851605868694
5255701758102,3851598823574
5255701758102,3851598823574
5255701758102,3851598823574
5255701758102,3851598823574
5255538114710,3851414372502
5253408587926,3851375902870
5253408587926,3851375902870
4457077571734,3851319443606
4457077571734,3851319443606
4457077571734,3851319443606
4457077571734,3851319443606
4457077571734,3851319443606
4457077571734,3851319443606
5229401014422,3851237556374
4531322683542,3851138957462
4531322683542,3851138957462
4531322683542,3851138957462
5255203389590,3851047567510
5255203389590,3851047567510
5255203389590,3851047567510
5255118520470,3850937237654
5255118520470,3850937237654
4538748010646,3850358161558
4538748010646,3850358161558
4528013705366,3850230825110
5254397690006,3850199662742
5254371967126,3850173579414
5254351913110,3850157555862
5254280544406,3850079338646
5254280544406,3850079338646
5254280544406,3850079338646
5254280544406,3850079338646
3779772186774,3850067837078
3779772186774,3850067837078
5205997650070,3850048045206
5205997650070,3850048045206
5205997650070,3850048045206
3635929088150,3850027401366
3635929088150,3850027401366
3629675806870,3849966485654
4402215944342,3849933389974
5254028525718,3849841442966
5254028525718,3849841442966
5254010732694,3849796878486
4208068755606,3849750446230
4208068755606,3849750446230
5253930942614,3849717842070
5253900861590,3849684975766
3898494222486,3849575334038
5202614583446,3849514811542
5253527797910,3849465233558
5253527797910,3849465233558
5253438800022,3849412509846
5253438800022,3849412509846
5253438800022,3849412509846
5253431459990,3849403269270
5253422252182,3849401303190
5253422252182,3849401303190
5232937795734,3849339011222
4679553712278,3849102622870
5176547737750,3849092300950
5176547737750,3849092300950
5176547737750,3849092300950
5253235277974,3848961818774
5253235277974,3848961818774
5253235277974,3848961818774
5253114790038,3848858665110
5253114790038,3848858665110
3629680787606,3848856076438
3872400703638,3848853979286
3872400703638,3848853979286
3872400703638,3848853979286
5253111349398,3848840577174
5253111349398,3848840577174
5253111349398,3848840577174
5199993208982,3848677720214
5252999086230,3848574697622
5252988829846,3848563196054
5252988829846,3848563196054
5252988829846,3848563196054
5252988829846,3848563196054
5252988829846,3848563196054
5252988829846,3848563196054
5252988829846,3848563196054
5235842351254,3848490942614
5252949278870,3848485765270
5252911792278,3848433827990
5252847370390,3848171978902
5208129831062,3848149696662
3629703561366,3848116600982
3629703561366,3848116600982
5252784652438,3848099135638
5252784652438,3848099135638
5252784652438,3848099135638
5252784652438,3848099135638
5252746477718,3848069513366
3634506203286,3847617380502
3651397746838,3847451148438
3651397746838,3847451148438
3651397746838,3847451148438
5251951820950,3847407927446
5251951820950,3847407927446
5251951820950,3847407927446
5251898245270,3847357759638
5251876094102,3847334559894
5251873177750,3847331807382
5251873177750,3847331807382
5251873177750,3847331807382
5251873177750,3847331807382
5251873177750,3847331807382
5251846013078,3847307296918
5205997650070,3847244382358
4646143262870,3847199522966
4454916522134,3847195820182
4454916522134,3847195820182
4454916522134,3847195820182
4454916522134,3847195820182
4454916522134,3847195820182
4095302008982,3847193165974
4095302008982,3847193165974
5216520503446,3847182844054
5216520503446,3847182844054
5216520503446,3847182844054
5216520503446,3847182844054
5216520503446,3847182844054
5251702947990,3847181729942
5251702947990,3847181729942
5251702947990,3847181729942
4679418478742,3847156072598
5251689021590,3847155155094
5251689021590,3847155155094
5251689021590,3847155155094
5251689021590,3847155155094
5096350777494,3847130808470
5251649503382,3847118520470
5213008855190,3847080280214
5213008855190,3847080280214
5213008855190,3847080280214
5213008855190,3847080280214
5213008855190,3847080280214
4640733233302,3847068024982
4640733233302,3847068024982
5187033104534,3846921552022
5187033104534,3846921552022
5187033104534,3846921552022
5241513377942,3846564380822
5241513377942,3846564380822
5241513377942,3846564380822
5241513377942,3846564380822
5251340370070,3846482952342
5251340370070,3846482952342
5251340370070,3846482952342
5251340370070,3846482952342
5208852988054,3846473351318
5208852988054,3846473351318
5251309011094,3846451363990
5251309011094,3846451363990
5251309011094,3846451363990
5251309011094,3846451363990
5223464468630,3846440616086
5251278274710,3846436847766
5251278274710,3846436847766
4537502498966,3846398181526
4537502498966,3846398181526
5251141435542,3846322454678
5251141435542,3846322454678
5251141435542,3846322454678
5251121315990,3846303252630
5251121315990,3846303252630
5251121315990,3846303252630
5251121315990,3846303252630
5250751463574,3845646680214
5250684911766,3845574197398
5250684911766,3845574197398
5250479980694,3845204508822
5250479980694,3845204508822
5250486698134,3845166891158
5250069463190,3844806606998
5249670774934,3844446486678
5090354593942,3844366008470
5090354593942,3844366008470
5249478688918,3844241916054
4631588700310,3844217536662
3635325567126,3844176707734
3635325567126,3844176707734
5249162674326,3844020961430
5249162674326,3844020961430
5249162674326,3844020961430
5231863726230,3844020338838
5249134330006,3843994484886
5249134330006,3843994484886
5248849805462,3843688071318
5248810156182,3843668541590
5248607551638,3843524493462
5231574974614,3843342532758
5248390529174,3843280142486
5248390529174,3843280142486
5248390529174,3843280142486
5248427688086,3843269591190
5248427688086,3843269591190
5248427688086,3843269591190
5248427688086,3843269591190
5248427688086,3843269591190
5248427688086,3843269591190
5113096372374,3843249995926
5113096372374,3843249995926
5113096372374,3843249995926
5113096372374,3843249995926
5248181469334,3842933162134
5248181469334,3842933162134
5248181469334,3842933162134
5248181469334,3842933162134
5248181469334,3842933162134
5079023976598,3842795700374
4402215944342,3842709848214
4402215944342,3842709848214
4521543139478,3842697363606
4521543139478,3842697363606
4440783061142,3842676490390
4598899966102,3842663448726
4598899966102,3842663448726
4598899966102,3842663448726
3970260926614,3842627600534
3970260926614,3842627600534
3970260926614,3842627600534
5243827519638,3842062975126
5243827519638,3842062975126
5243827519638,3842062975126
5243827519638,3842062975126
5247186370710,3841918304406
5247046877334,3841779761302
5244735291542,3841605927062
5244735291542,3841605927062
5246853054614,3841601470614
5246853054614,3841601470614
5246853054614,3841601470614
5246853054614,3841601470614
5246853054614,3841601470614
5246736269462,3841480130710
5246736269462,3841480130710
5246736269462,3841480130710
5246736269462,3841480130710
5246736269462,3841480130710
5234452988054,3841453785238
5234452988054,3841453785238
5222488899734,3841439891606
5222488899734,3841439891606
5222488899734,3841439891606
4355711697046,3841364525206
5025055146134,3841351909526
5246554439830,3841276641430
5246477664406,3841196392598
5246389649558,3841104117910
5232937795734,3841023934614
5246191534230,3840932872342
5246191534230,3840932872342
5246191534230,3840932872342
5246146838678,3840887914646
5246146838678,3840887914646
5246095261846,3840839286934
5246095261846,3840839286934
5246095261846,3840839286934
5246059085974,3840800522390
5246039818390,3840780796054
5245857366166,3840683475094
5245857366166,3840683475094
5245857366166,3840683475094
5245857366166,3840683475094
5078191472790,3840518324374
5245766008982,3840504201366
5244885860502,3839875678358
5244885860502,3839875678358
5244885860502,3839875678358
5244748071062,3839746637974
4372225163414,3839713509526
4372225163414,3839713509526
5244647178390,3839616712854
5172446429334,3839496716438
5172446429334,3839496716438
4372225163414,3839474761878
4372225163414,3839474761878
5244383559830,3839350866070
5244383559830,3839350866070
5244383559830,3839350866070
5244386476182,3839348080790
5244386476182,3839348080790
5244386476182,3839348080790
5244386476182,3839348080790
5244386115734,3839344902294
5244386115734,3839344902294
5244386115734,3839344902294
5244334866582,3839296733334
5244334866582,3839296733334
5244334866582,3839296733334
4418169602198,3839192268950
4418169602198,3839192268950
5216856539286,3839154716822
5216856539286,3839154716822
5240953110678,3839145410710
5240953110678,3839145410710
5240953110678,3839145410710
5240953110678,3839145410710
5244152021142,3839117983894
5244152021142,3839117983894
5244152021142,3839117983894
5244152021142,3839117983894
5244152021142,3839117983894
5244077801622,3839045992598
5244077801622,3839045992598
5244028485782,3838999396502
5244020326550,3838990844054
5244020326550,3838990844054
5243984773270,3838956339350
5243955118230,3838930124950
5243955118230,3838930124950
4303429107862,3838893031574
5243846885526,3838842601622
5243846885526,3838842601622
5243827519638,3838826676374
5243731968150,3838727979158
5243731968150,3838727979158
5187307733142,3838610899094
5187307733142,3838610899094
5187307733142,3838610899094
5187307733142,3838610899094
5243551482006,3838577574038
5243502002326,3838531567766
5243502002326,3838531567766
5243469791382,3838493458582
5243469791382,3838493458582
5243374502038,3838408065174
5243347009686,3838384210070
5243346452630,3838382866582
5243346452630,3838382866582
5243308245142,3838345642134
5056878870678,3838289150102
5056878870678,3838289150102
5056878870678,3838289150102
5243239858326,3838281875606
5243238809750,3838280827030
5243238809750,3838280827030
5243238809750,3838280827030
5243238809750,3838280827030
5168695869590,3838057218198
5168695869590,3838057218198
5243079229590,3838043193494
5243079229590,3838043193494
5243079229590,3838043193494
5243079229590,3838043193494
5243059667094,3838022221974
5243059667094,3838022221974
5243045675158,3838008983702
5243019952278,3837987750038
5243019952278,3837987750038
5243019952278,3837987750038
5094580158614,3837900554390
5094580158614,3837900554390
5094580158614,3837900554390
5242441597078,3837455499414
5242398179478,3837420798102
5242398179478,3837420798102
5242398179478,3837420798102
5231907209366,3837349003414
5231907209366,3837349003414
5231907209366,3837349003414
5231907209366,3837349003414
5231907209366,3837349003414
5202614583446,3837316825238
5242236338326,3837246931094
5242236338326,3837246931094
5242193412246,3837204070550
5242096255126,3837122740374
5242096255126,3837122740374
5242062078102,3837087350934
5242062078102,3837087350934
5242062078102,3837087350934
5241935200406,3837081714838
5241935200406,3837081714838
5241935200406,3837081714838
5241935200406,3837081714838
5241935200406,3837081714838
5241859637398,3836868821142
5241741738134,3836734767254
5241741738134,3836734767254
5218399584406,3836670869654
5218399584406,3836670869654
5241658998934,3836636397718
5241658998934,3836636397718
5241658998934,3836636397718
5241658998934,3836636397718
5241641107606,3836616900758
5241641107606,3836616900758
5241641107606,3836616900758
5241641107606,3836616900758
4538748010646,3836612346006
4538748010646,3836612346006
5241608994966,3836584755350
5241608994966,3836584755350
4522364108950,3836520628374
4522364108950,3836520628374
4522364108950,3836520628374
4498809618582,3836455190678
4498809618582,3836455190678
5197767245974,3836439068822
5197767245974,3836439068822
5241282101398,3836248064150
5036214288534,3836203565206
5036214288534,3836203565206
5036214288534,3836203565206
5241201557654,3836178464918
5241201557654,3836178464918
5241201557654,3836178464918
4225556676758,3836115452054
5168793518230,3836049227926
5168793518230,3836049227926
5168793518230,3836049227926
5168793518230,3836049227926
4679418478742,3836048998550
4679418478742,3836048998550
4679418478742,3836048998550
5216404209814,3835921039510
5216404209814,3835921039510
5216404209814,3835921039510
5217341800598,3835913502870
5240912085142,3835900035222
5240898420886,3835879850134
5240898420886,3835879850134
5240898420886,3835879850134
5240898420886,3835879850134
5240882397334,3835865432214
5240882397334,3835865432214
5240882397334,3835865432214
5240882397334,3835865432214
5213572923542,3835861631126
5240864211094,3835849015446
3834948386966,3835846164630
5035225284758,3835844755606
5035225284758,3835844755606
5240854610070,3835840069782
5240854610070,3835840069782
5240854610070,3835840069782
3635904708758,3835836825750
3635904708758,3835836825750
4564908343446,3835833417878
4564908343446,3835833417878
4564908343446,3835833417878
5218296889494,3835819688086
5218296889494,3835819688086
3969097171094,3835814903958
3969097171094,3835814903958
3969097171094,3835814903958
5235842351254,3835808579734
5151238684822,3835709423766
5151238684822,3835709423766
5240653447318,3835696316566
5240653447318,3835696316566
5240653447318,3835696316566
5209388646550,3835016413334
5209388646550,3835016413334
5209388646550,3835016413334
5239755735190,3834920435862
5239755735190,3834920435862
5239615029398,3834736214166
5239540744342,3834660946070
5239224205462,3834617331862
5239224205462,3834617331862
5239224205462,3834617331862
3864142020758,3834476888214
5102787854486,3834475577494
5238960128150,3834398605462
5238960128150,3834398605462
5238930866326,3834393526422
5238930866326,3834393526422
4597173846166,3834322321558
5238816702614,3834263666838
5238816702614,3834263666838
5238816702614,3834263666838
5238796845206,3834246693014
5238796845206,3834246693014
5238796845206,3834246693014
5238789341334,3834230898838
4641099382934,3834182795414
4641099382934,3834182795414
4641099382934,3834182795414
4641099382934,3834182795414
5238730490006,3834160251030
5238730490006,3834160251030
5238698803350,3834125877398
5238698803350,3834125877398
5238698803350,3834125877398
5238623043734,3834029506710
5238509568150,3833892307094
5238509568150,3833892307094
5238509568150,3833892307094
5238420078742,3833794101398
4624940662934,3833581568150
4624940662934,3833581568150
4624940662934,3833581568150
5222513410198,3833291931798
5222513410198,3833291931798
5237954609302,3833277513878
5237954609302,3833277513878
5237954609302,3833277513878
5237954609302,3833277513878
5237937307798,3833259131030
5237937307798,3833259131030
5237937307798,3833259131030
4530261098646,3833242026134
5237757837462,3833074352278
5237757837462,3833074352278
5237757837462,3833074352278
5237691154582,3832985387158
5236113080470,3832407261334
5236113080470,3832407261334
5236113080470,3832407261334
5236113080470,3832407261334
5236072874134,3832364826774
5236012122262,3832293720214
5235993837718,3832280318102
5235993837718,3832280318102
5235993837718,3832280318102
5235842351254,3832243257494
5235842351254,3832243257494
5235734872214,3832211538070
5211008270486,3832203149462
3875445047446,3832152195222
5235460341910,3832088297622
5066402463894,3831920394390
5235210190998,3831916626070
5235210190998,3831916626070
5235210190998,3831916626070
5235194953878,3831903322262
5235194953878,3831903322262
4564908343446,3831857873046
3634506203286,3831832150166
3634506203286,3831832150166
3634506203286,3831832150166
5235084787862,3831819632790
5235084787862,3831819632790
5235056115862,3831782539414
3629683671190,3831744626838
5234993102998,3831721722006
5234993102998,3831721722006
5234993102998,3831721722006
5234993102998,3831721722006
5234993102998,3831721722006
5234932842646,3831653236886
4360587870358,3831527604374
5234791153814,3831509123222
5234791153814,3831509123222
5234572722326,3831335059606
5234572722326,3831335059606
4488978202774,3831220502678
5234339872918,3831122100374
5234339872918,3831122100374
5234340069526,3831090249878
5234286166166,3831007412374
5234286166166,3831007412374
5234284396694,3831005610134
5234284396694,3831005610134
5234284396694,3831005610134
5234272370838,3830995026070
5234272370838,3830995026070
5234261950614,3830983032982
5234261950614,3830983032982
4642726838422,3830872211606
4642726838422,3830872211606
4642726838422,3830872211606
5234152112278,3830868607126
5234152112278,3830868607126
5234152112278,3830868607126
5234134483094,3830866116758
5234134483094,3830866116758
4381705404566,3830802022550
5234078941334,3830798024854
5234078941334,3830798024854
5234078515350,3830797172886
5234078515350,3830797172886
5234078515350,3830797172886
5232927703190,3830604234902
5232927703190,3830604234902
5188259381398,3830063562902
5233108320406,3829912633494
5195626545302,3829889532054
5195626545302,3829889532054
5233059266710,3829862400150
5232991568022,3829790998678
5232987865238,3829786738838
5232977477782,3829775925398
5232946118806,3829744435350
5232946118806,3829744435350
5232845357206,3829639020694
5232845357206,3829639020694
5232845357206,3829639020694
5232845357206,3829639020694
5232842702998,3829636333718
5232842702998,3829636333718
5232842702998,3829636333718
5232842702998,3829636333718
5231974744214,3829587312790
4067497836694,3829575286934
4067497836694,3829575286934
5161226371222,3829554020502
5161226371222,3829554020502
5161226371222,3829554020502
5232692232342,3829480816790
4644802855062,3829441986710
5218399584406,3829402206358
5232580034710,3829364457622
5232520659094,3829301051542
5207372923030,3829197865110
5207372923030,3829197865110
4389492850838,3829116534934
4389492850838,3829116534934
4389492850838,3829116534934
4210076090518,3829091467414
4210076090518,3829091467414
4210076090518,3829091467414
4210076090518,3829091467414
4210076090518,3829091467414
4210076090518,3829091467414
4210076090518,3829091467414
4210076090518,3829091467414
5232040968342,3829048901782
5232040968342,3829048901782
5231863726230,3828868645014
5231863726230,3828868645014
4643109273750,3828828110998
4643109273750,3828828110998
5221842813078,3828805632150
5231713976470,3828715880598
5231646834838,3828646215830
5231646834838,3828646215830
5231568978070,3828565868694
5231564193942,3828562198678
5231564193942,3828562198678
5231564193942,3828562198678
5231564193942,3828562198678
5231564193942,3828562198678
5231564193942,3828562198678
5231563997334,3828560756886
5231563997334,3828560756886
5231563997334,3828560756886
5053973364886,3828535853206
5053973364886,3828535853206
5227273420950,3828491616406
5231193325718,3828185923734
5231156822166,3828153811094
5231156822166,3828153811094
5231156822166,3828153811094
5231156822166,3828153811094
5231156822166,3828153811094
5230719139990,3827709313174
5230719139990,3827709313174
5230719139990,3827709313174
5230719139990,3827709313174
5230719139990,3827709313174
3875445047446,3827569590422
5230544224406,3827513622678
5230544224406,3827513622678
5230458470550,3827426361494
5230458470550,3827426361494
5230447657110,3827412009110
5230447657110,3827412009110
5213423566998,3827408797846
5230307344534,3827268485270
5230250000534,3827208093846
5230015479958,3826967052438
4280858869910,3826875498646
4280858869910,3826875498646
4280858869910,3826875498646
5229865074838,3826808258710
5229865074838,3826808258710
5229865074838,3826808258710
5229865074838,3826808258710
5229865074838,3826808258710
5229865074838,3826808258710
5229847969942,3826788499606
5229847969942,3826788499606
4321923858582,3826744885398
5229804388502,3826742198422
5229804388502,3826742198422
5229708869782,3826641174678
5223091568790,3826591465622
5223091568790,3826591465622
5223091568790,3826591465622
5229633241238,3826554699926
5229509804182,3826405703830
5229509804182,3826405703830
5229509804182,3826405703830
5229483851926,3826385715350
5229483851926,3826385715350
5229483851926,3826385715350
5229483851926,3826385715350
5229401014422,3826318835862
5229401014422,3826318835862
5229401014422,3826318835862
5229398294678,3826313724054
5229288358038,3826289541270
5229288358038,3826289541270
5229365559446,3826287935638
5229341048982,3826261917846
5229341048982,3826261917846
5229341048982,3826261917846
5229290029206,3826206965910
5229182058646,3826092408982
5229182058646,3826092408982
5229182058646,3826092408982
5229182058646,3826092408982
5229182058646,3826092408982
5228408864918,3825289298070
5228408864918,3825289298070
5228320555158,3825261609110
5228320555158,3825261609110
5228320555158,3825261609110
5228233556118,3825183817878
5228233556118,3825183817878
5225217163414,3825141645462
5225217163414,3825141645462
5228178178198,3825124901014
5228108120214,3825071849622
5228108120214,3825071849622
5228083314838,3825039310998
5227993956502,3824958996630
4174758543510,3824938057878
5227925569686,3824875667606
5227925569686,3824875667606
5227925569686,3824875667606
4557402243222,3824869114006
4557402243222,3824869114006
5227861311638,3824820224150
5224749760662,3824761536662
5224749760662,3824761536662
5224749760662,3824761536662
5227772870806,3824733913238
5227772870806,3824733913238
3999038472342,3824729948310
5227773362326,3824718545046
5227732500630,3824689348758
5227714183318,3824671457430
5227712348310,3824668573846
5227712348310,3824668573846
5227712348310,3824668573846
5227712348310,3824668573846
5227605033110,3824539664534
5219372236950,3824508272790
5227343478934,3824447914134
3635965100182,3824354558102
5226992009366,3824268279958
5225574924438,3824237674646
5226938073238,3824160473238
5226938073238,3824160473238
5226938073238,3824160473238
5226860380310,3824039723158
5226860380310,3824039723158
5226857136278,3824011870358
5226798678166,3823938371734
5226798678166,3823938371734
5226798678166,3823938371734
5226798678166,3823938371734
5226794483862,3823915106454
5226794483862,3823915106454
5226794483862,3823915106454
5226769973398,3823887876246
5226769973398,3823887876246
5226769973398,3823887876246
5226769973398,3823887876246
5226769973398,3823887876246
5226769973398,3823887876246
5226769973398,3823887876246
5226617372822,3823764373654
5226617372822,3823764373654
5226617372822,3823764373654
5226617372822,3823764373654
5226617372822,3823764373654
4598899966102,3823756574870
4598899966102,3823756574870
4598899966102,3823756574870
5226590732438,3823736914070
4360587870358,3822953234582
5225766092950,3822933278870
5182762516630,3822897725590
5225518366870,3822673854614
5225457582230,3822621032598
5201143070870,3822608253078
5201143070870,3822608253078
5201143070870,3822608253078
5201143070870,3822608253078
5225418588310,3822578368662
5225388671126,3822542717078
5225382117526,3822536786070
5212697854102,3822521122966
5225344860310,3822469185686
5222973210774,3822399422614
5222973210774,3822399422614
5222973210774,3822399422614
5225279717526,3822374355094
5225277390998,3822371799190
4183835574422,3822363639958
4183835574422,3822363639958
3635432456342,3822318518422
5225175253142,3822272708758
5225175253142,3822272708758
